MovieID,Title,MPAA Rating,Budget,Gross,Release Date,Genre,Runtime,Rating,Rating Count,Summary
408,Star Trek,PG-13,150000000.0,385680446.0,2009-05-06,Science Fiction,127.0,7.9,561041.0,The brash James T. Kirk tries to live up to his fathers legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.
409,Night at the Museum: Battle of the Smithsonian,PG,150000000.0,413106170.0,2009-05-20,Family,105.0,6.0,164438.0,"Security guard Larry Daley infiltrates the Smithsonian Institution in order to rescue Jedediah and Octavius, who have been shipped to the museum by mistake."
410,Transformers: Revenge of the Fallen,PG-13,150000000.0,836297228.0,2009-06-19,Action,150.0,6.0,369460.0,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers war."
411,Monsters vs Aliens,PG,175000000.0,381509870.0,2009-03-19,Animation,94.0,7.7,374981.0,
412,Up,PG,175000000.0,735099082.0,2009-05-13,Animation,96.0,8.2,867393.0,"Seventy-eight year old Carl Fredricksen travels to Paradise Falls in his home equipped with balloons, inadvertently taking a young stowaway."
413,G.I. Joe: The Rise of Cobra,PG-13,175000000.0,302469017.0,2009-08-04,Action,118.0,5.8,192848.0,"An elite military unit comprised of special operatives known as G.I. Joe, operating out of The Pit, takes on an evil organization led by a notorious arms dealer."
414,2012,PG-13,200000000.0,769653595.0,2009-10-10,Adventure,158.0,4.3,28949.0,
415,Avatar,PG-13,237000000.0,2787965087.0,2009-12-10,Adventure,162.0,7.8,1064378.0,A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.
416,Harry Potter and the Half-Blood Prince,PG,250000000.0,933959197.0,2009-07-07,Fantasy,153.0,7.6,429384.0,"As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as the property of the Half-Blood Prince and begins to learn more about Lord Voldemorts dark past."
417,The King's Speech,R,15000000.0,414211549.0,2010-09-06,Drama,118.0,8.0,603556.0,"The story of King George VI, his impromptu ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer."
418,True Grit,PG-13,38000000.0,252276927.0,2010-12-22,Western,110.0,7.6,289841.0,A stubborn teenager enlists the help of a tough U.S. Marshal to track down her fathers murderer.
419,The Karate Kid,PG,40000000.0,357852395.0,2010-06-10,Action,140.0,6.2,149538.0,"Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master."
420,The Twilight Saga: Eclipse,PG-13,68000000.0,698491347.0,2010-06-23,Romance,124.0,5.0,215110.0,"As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob."
421,Despicable Me,PG,69000000.0,543513985.0,2010-07-08,Animation,95.0,7.6,473121.0,"When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better."
422,Shutter Island,R,80000000.0,294804195.0,2010-02-18,Drama,138.0,8.1,1033626.0,"In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane."
423,Grown Ups,PG-13,80000000.0,271430189.0,2010-06-24,Comedy,102.0,5.9,214850.0,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend."
424,Little Fockers,PG-13,100000000.0,310650585.0,2010-12-21,Comedy,98.0,5.5,100845.0,"Family-patriarch Jack Byrnes wants to appoint a successor. Does his son-in-law, the male nurse Greg Focker, have what it takes?"
425,Clash of the Titans,PG-13,125000000.0,493200000.0,2010-04-02,Thriller,108.0,5.8,260054.0,"Perseus demigod, son of Zeus, battles the minions of the underworld to stop them from conquering heaven and earth."
426,Megamind,PG,130000000.0,321887208.0,2010-10-28,Animation,95.0,7.2,212563.0,"The supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life."
427,The Last Airbender,PG,150000000.0,318502923.0,2010-06-30,Adventure,103.0,4.1,139750.0,"Follows the adventures of Aang, a young successor to a long line of Avatars, who must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom."
428,Inception,PG-13,160000000.0,825532764.0,2010-07-14,Action,148.0,8.8,1888105.0,A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O.
429,How to Train Your Dragon,PG,165000000.0,494878759.0,2010-03-05,Animation,98.0,8.1,624128.0,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed."
430,Shrek Forever After,PG,165000000.0,752600867.0,2010-05-16,Animation,93.0,6.3,171513.0,Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpel rules supreme.
431,Tron Legacy,PG,170000000.0,400000000.0,2010-12-17,Science Fiction,125.0,6.9,545814.0,
432,Alice in Wonderland,PG,200000000.0,1025491110.0,2010-03-03,Fantasy,108.0,6.4,364339.0,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queens reign of terror."
433,Iron Man 2,PG-13,200000000.0,623933331.0,2010-04-28,Action,124.0,7.0,675501.0,"With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his fathers legacy."
434,Toy Story 3,G,200000000.0,1066969703.0,2010-06-16,Animation,103.0,8.3,705408.0,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and its up to Woody to convince the other toys that they werent abandoned and to return home."
435,Harry Potter and the Deathly Hallows: Part 1,PG-13,250000000.0,954305868.0,2010-10-17,Fantasy,146.0,7.7,436403.0,"As Harry, Ron and Hermione race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows."
436,Tangled,PG,260000000.0,591794936.0,2010-11-24,Animation,100.0,7.7,374981.0,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is."
437,The Help,PG-13,25000000.0,124272124.0,2011-08-09,Drama,146.0,8.1,399843.0,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids point of view on the white families for which they work, and the hardships they go through on a daily basis."
438,Bridesmaids,R,32500000.0,288383523.0,2011-04-28,Comedy,125.0,6.8,253501.0,"Competition between the maid of honor and a bridesmaid, over who is the brides best friend, threatens to upend the life of an out-of-work pastry chef."
439,Alvin and the Chipmunks: Chipwrecked,G,75000000.0,342695435.0,2011-12-14,Family,87.0,4.3,28949.0,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems."
440,The Hangover Part II,R,80000000.0,254455986.0,2011-05-25,Comedy,102.0,6.4,440120.0,"Two years after the bachelor party in Las Vegas, Phil, Stu, Alan, and Doug jet to Thailand for Stus wedding. Stus plan for a subdued pre-wedding brunch, however, goes seriously awry."
441,Rio,G,90000000.0,484635760.0,2011-04-03,Animation,96.0,6.9,194794.0,"When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams."
442,Rise of the Planet of the Apes,PG-13,93000000.0,482860185.0,2011-08-03,Science Fiction,105.0,7.6,478465.0,A substance designed to help the brain repair itself gives advanced intelligence to a chimpanzee who leads an ape uprising.
443,The Twilight Saga: Breaking Dawn - Part 1,PG-13,110000000.0,712171856.0,2011-03-15,Romance,117.0,4.9,211592.0,"The Quileutes close in on expecting parents Edward and Bella, whose unborn child poses a threat to the Wolf Pack and the towns people of Forks."
444,The Smurfs,PG,110000000.0,563749323.0,2011-07-29,Animation,103.0,5.4,78902.0,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world into New York City."
445,Fast Five,PG-13,125000000.0,626137675.0,2011-04-20,Action,130.0,7.3,335531.0,Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.
446,Harry Potter and the Deathly Hallows: Part 2,PG-13,125000000.0,1342000000.0,2011-07-07,Fantasy,130.0,8.1,706836.0,"Harry, Ron, and Hermione search for Voldemorts remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts."
447,Sherlock Holmes: A Game of Shadows,PG-13,125000000.0,334615000.0,2011-11-22,Mystery,129.0,7.5,399957.0,"Detective Sherlock Holmes is on the trail of criminal mastermind Professor Moriarty, who is carrying out a string of random crimes across Europe."
448,Puss in Boots: The Three Diablos,PG,130000000.0,555000000.0,2011-12-08,Animation,130.0,7.8,727724.0,
449,Captain America: The First Avenger,PG-13,140000000.0,370569774.0,2011-07-22,Action,124.0,6.9,687208.0,"Steve Rogers, a rejected military soldier transforms into Captain America after taking a dose of a Super-Soldier serum. But being Captain America comes at a price as he attempts to take down a war monger and a terrorist organization."
450,Mission: Impossible - Ghost Protocol,PG-13,145000000.0,694713380.0,2011-12-07,Thriller,133.0,7.4,434810.0,"The IMF is shut down when its implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organizations name."
451,Thor,PG-13,150000000.0,449326618.0,2011-04-21,Action,115.0,7.0,700777.0,"The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders."
452,Kung Fu Panda 2,PG,150000000.0,665692281.0,2011-05-25,Animation,91.0,7.2,234612.0,"Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past."
453,Transformers: Dark of the Moon,PG-13,195000000.0,1123746996.0,2011-06-28,Action,154.0,6.2,370672.0,"The Autobots learn of a Cybertronian spacecraft hidden on the moon, and race against the Decepticons to reach it and to learn its secrets."
454,Cars 2,G,200000000.0,559852396.0,2011-06-11,Animation,106.0,6.1,144174.0,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.
455,Pirates of the Caribbean: On Stranger Tides,PG-13,380000000.0,1045713802.0,2011-05-14,Action,136.0,6.6,455211.0,"Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too."
456,Taken 2,PG-13,45000000.0,376141306.0,2012-09-27,Thriller,91.0,6.2,276940.0,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter."
457,Ted,R,50000000.0,549368315.0,2012-06-29,Comedy,106.0,6.9,545814.0,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori."
458,Les Miserables,PG-13,61000000.0,441800000.0,2012-12-05,Drama,158.0,7.5,527284.0,
459,Lincoln,PG-13,65000000.0,275293450.0,2012-11-09,History,149.0,7.3,232227.0,"As the American Civil War continues to rage, Americas president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves."
460,The Lorax,PG,70000000.0,348840316.0,2012-03-01,Animation,86.0,6.4,91777.0,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world."
461,The Hunger Games,PG-13,75000000.0,691210692.0,2012-03-12,Adventure,142.0,7.2,805367.0,Katniss Everdeen voluntarily takes her younger sisters place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.
462,Hotel Transylvania,PG,85000000.0,358375603.0,2012-09-20,Animation,91.0,7.1,208916.0,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the counts teenaged daughter."
463,Ice Age: Continental Drift,PG,95000000.0,877244782.0,2012-06-26,Animation,88.0,6.6,179430.0,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world."
464,Django Unchained,R,100000000.0,425368238.0,2012-12-25,Western,165.0,8.4,1246157.0,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner."
465,The Twilight Saga: Breaking Dawn - Part 2,PG-13,120000000.0,829000000.0,2012-11-13,Romance,115.0,5.5,218357.0,"After the birth of Renesmee/Nessie, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi."
466,Madagascar 3: Europe's Most Wanted,PG,145000000.0,746921274.0,2012-06-06,Animation,93.0,6.8,150894.0,"The Madagascar animals join a struggling European circus to get back to New York, but find themselves being pursued by a psychotic animal control officer."
467,Wreck-It Ralph,PG,165000000.0,471222889.0,2012-11-01,Animation,108.0,7.7,354202.0,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives."
468,Snow White and the Huntsman,PG-13,170000000.0,396600000.0,2012-05-30,Fantasy,127.0,6.1,262152.0,"In a twist to the fairy tale, the Huntsman ordered to take Snow White into the woods to be killed winds up becoming her protector and mentor in a quest to vanquish the Evil Queen."
469,Brave,PG,185000000.0,538983207.0,2012-06-21,Animation,93.0,7.1,346490.0,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse."
470,Skyfall,PG-13,200000000.0,1108561013.0,2012-10-25,Action,143.0,7.7,599462.0,"Bonds loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost."
471,The Amazing Spider-Man,PG-13,215000000.0,752215857.0,2012-06-27,Action,136.0,6.9,534526.0,"After Peter Parker is bitten by a genetically altered spider, he gains newfound, spider-like powers and ventures out to save the city from the machinations of a mysterious reptilian foe."
472,The Avengers,PG-13,220000000.0,1519557910.0,2012-04-25,Action,143.0,8.0,1205002.0,Earths mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.
473,Men in Black 3,PG-13,225000000.0,624026776.0,2012-05-23,Action,106.0,6.8,317807.0,Agent J travels in time to M.I.B.s early days in 1969 to stop an alien from assassinating his friend Agent K and changing history.
474,The Dark Knight Rises,PG-13,250000000.0,1084939099.0,2012-07-16,Action,165.0,8.4,1418253.0,"Eight years after the Jokers reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane."
475,The Hobbit: An Unexpected Journey,PG-13,250000000.0,1021103568.0,2012-11-26,Fantasy,169.0,7.8,727724.0,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug."
476,The Conjuring,R,13000000.0,318000141.0,2013-07-18,Horror,112.0,7.5,410378.0,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.
477,Identity Thief,R,35000000.0,173965010.0,2013-02-07,Comedy,111.0,5.7,117864.0,Mild mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless looking woman who has been living it up after stealing Sandys identity.
478,We're The Millers,R,37000000.0,270000000.0,2013-08-03,Comedy,110.0,7.7,685903.0,
479,American Hustle,R,40000000.0,251171807.0,2013-12-12,Crime,138.0,7.2,424472.0,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild F.B.I. Agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and the Mafia."
480,The Heat,R,43000000.0,158674180.0,2013-06-27,Comedy,117.0,6.6,155514.0,An uptight FBI Special Agent is paired with a foul-mouthed Boston cop to take down a ruthless drug lord.
481,Despicable Me 2,PG,76000000.0,970761885.0,2013-06-25,Animation,98.0,7.4,350582.0,"When Gru, the worlds most super-bad turned super-dad has been recruited by a team of officials to stop lethal muscle and a host of Grus own, He has to fight back with new gadgetry, cars, and more minion madness."
482,The Great Gatsby,PG-13,105000000.0,351040419.0,2013-05-10,Drama,143.0,7.3,442728.0,"A writer and wall street trader, Nick, finds himself drawn to the past and lifestyle of his millionaire neighbor, Jay Gatsby."
483,Gravity,PG-13,105000000.0,716392705.0,2013-09-27,Science Fiction,91.0,7.7,724258.0,Two astronauts work together to survive after an accident leaves them stranded in space.
484,The Hunger Games: Catching Fire,PG-13,130000000.0,847423452.0,2013-11-15,Adventure,146.0,7.5,583523.0,Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem.
485,The Croods,PG,135000000.0,585178928.0,2013-03-20,Animation,98.0,7.2,180043.0,"After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy."
486,Frozen,PG,150000000.0,1274219009.0,2013-11-27,Animation,102.0,7.5,527284.0,"When the newly-crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition."
487,Fast & Furious 6,PG-13,160000000.0,788679850.0,2013-05-06,Action,130.0,,,
488,Thor: The Dark World,PG-13,170000000.0,644571402.0,2013-10-29,Action,112.0,6.9,556094.0,"When the Dark Elves attempt to plunge the universe into darkness, Thor must embark on a perilous and personal journey that will reunite him with doctor Jane Foster."
489,Star Trek Into Darkness,PG-13,190000000.0,467365246.0,2013-05-05,Science Fiction,132.0,7.7,449458.0,"After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction."
490,Oz: The Great and Powerful,PG,200000000.0,491868548.0,2013-03-07,Drama,130.0,,,
491,Iron Man 3,PG-13,200000000.0,1215439994.0,2013-04-18,Action,130.0,7.2,710052.0,"When Tony Starks world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution."
492,World War Z,PG-13,200000000.0,531865000.0,2013-06-20,Science Fiction,116.0,7.0,564082.0,"Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself."
493,Monsters University,G,200000000.0,743559607.0,2013-06-20,Animation,104.0,7.3,299133.0,A look at the relationship between Mike and Sulley during their days at Monsters University -- when they werent necessarily the best of friends.
494,Man of Steel,PG-13,225000000.0,662845518.0,2013-06-12,Action,143.0,7.1,657937.0,"Clark Kent is an alien who as a child was evacuated from his dying world and came to Earth, living as a normal human. But when survivors of his alien home invade Earth, he must reveal himself to the world."
495,The Hobbit: The Desolation of Smaug,PG-13,250000000.0,958400000.0,2013-12-11,Fantasy,161.0,7.8,573246.0,"The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring."
496,Neighbors,R,18000000.0,268157400.0,2014-05-08,Comedy,96.0,6.3,270504.0,"After they are forced to live next to a fraternity house, a couple with a newborn baby do whatever they can to take them down."
497,22 Jump Street,R,50000000.0,188441614.0,2014-06-05,Comedy,112.0,7.0,325958.0,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college."
498,American Sniper,R,58800000.0,542307423.0,2014-12-11,War,133.0,7.3,409597.0,"Navy S.E.A.L. sniper Chris Kyles (Bradley Coopers) pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home to his wife and kids after four tours of duty, however, Chris finds that it is the war he cant leave behind."
499,The Lego Movie,PG,60000000.0,469160692.0,2014-02-06,Animation,100.0,7.8,309295.0,"An ordinary LEGO construction worker, thought to be the prophesied as special, is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis."
500,Gone Girl,R,61000000.0,369330363.0,2014-10-01,Thriller,145.0,8.1,782252.0,"With his wifes disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when its suspected that he may not be innocent."
501,Divergent,PG-13,85000000.0,288747895.0,2014-03-14,Action,139.0,6.7,405233.0,"In a world divided by factions based on virtues, Tris learns shes Divergent and wont fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before its too late."
502,Teenage Mutant Ninja Turtles,PG-13,125000000.0,477200000.0,2014-08-07,Action,101.0,5.8,194073.0,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home."
503,The Hunger Games: Mockingjay - Part 1,PG-13,125000000.0,752100229.0,2014-11-18,Adventure,123.0,6.6,386742.0,"Katniss Everdeen is in District 13 after she shatters the games forever. Under the leadership of President Coin and the advice of her trusted friends, Katniss spreads her wings as she fights to save Peeta and a nation moved by her courage."
504,How to Train Your Dragon 2,PG,145000000.0,609123048.0,2014-06-12,Animation,102.0,7.8,285394.0,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace."
505,Godzilla,PG-13,160000000.0,529076069.0,2014-05-14,Thriller,123.0,6.4,359438.0,"The world is beset by the appearance of monstrous creatures, but one of them may be the only one who can save humanity."
506,Big Hero 6,PG,165000000.0,652105443.0,2014-10-24,Animation,102.0,7.8,380953.0,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes."
507,Interstellar,PG-13,165000000.0,675120017.0,2014-11-05,Science Fiction,169.0,8.6,1343549.0,A team of explorers travel through a wormhole in space in an attempt to ensure humanitys survival.
508,Captain America: The Winter Soldier,PG-13,170000000.0,714766572.0,2014-03-20,Action,136.0,7.7,685903.0,"As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier."
509,Dawn of the Planet of the Apes,PG-13,170000000.0,710644566.0,2014-06-26,Science Fiction,130.0,7.6,395425.0,A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier.
510,Guardians of the Galaxy,PG-13,170000000.0,773328629.0,2014-07-30,Action,121.0,8.0,978222.0,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.
511,Maleficent,PG,180000000.0,758539785.0,2014-05-28,Fantasy,97.0,,,
512,The Amazing Spider-Man 2,PG-13,200000000.0,705717432.0,2014-04-16,Action,142.0,,,
513,Transformers: Age of Extinction,PG-13,210000000.0,1091405097.0,2014-06-25,Action,165.0,,,
514,X-Men: Days of Future Past,PG-13,250000000.0,747862775.0,2014-05-15,Action,131.0,,,
515,The Hobbit: The Battle of the Five Armies,PG-13,250000000.0,956019788.0,2014-12-10,Fantasy,144.0,,,
516,Straight Outta Compton,R,28000000.0,201634991.0,2015-08-13,Drama,147.0,,,
517,Pitch Perfect 2,PG-13,29000000.0,287506194.0,2015-05-07,Comedy,115.0,,,
518,Fifty Shades of Grey,R,40000000.0,571006128.0,2015-02-11,Drama,125.0,,,
519,The SpongeBob Movie: Sponge Out of Water,PG,74000000.0,311594032.0,2015-02-05,Animation,93.0,,,
520,Minions,PG,74000000.0,1156730962.0,2015-06-17,Animation,91.0,,,
521,Hotel Transylvania 2,PG,80000000.0,473226958.0,2015-09-21,Animation,89.0,,,
522,Cinderella,PG,95000000.0,543514353.0,2015-03-12,Drama,105.0,,,
523,The Martian,PG-13,108000000.0,630161890.0,2015-09-30,Science Fiction,141.0,,,
524,San Andreas,PG-13,110000000.0,470490832.0,2015-05-27,Thriller,114.0,,,
525,Ant-Man,PG-13,130000000.0,519311965.0,2015-07-14,Action,117.0,,,
526,Home,PG,135000000.0,368871007.0,2015-03-18,Animation,94.0,,,
527,The Revenant,R,135000000.0,532950503.0,2015-12-25,Western,156.0,,,
528,Jurassic World,PG-13,150000000.0,1513528810.0,2015-06-09,Thriller,124.0,,,
529,Mission: Impossible - Rogue Nation,PG-13,150000000.0,682330139.0,2015-07-23,Action,131.0,,,
530,The Hunger Games: Mockingjay - Part 2,PG-13,160000000.0,653428261.0,2015-11-18,Adventure,137.0,,,
531,Inside Out,PG,175000000.0,857611174.0,2015-06-09,Animation,94.0,,,
532,Furious 7,PG-13,190000000.0,1506249360.0,2015-04-01,Action,137.0,,,
533,Spectre,PG-13,245000000.0,880674609.0,2015-10-26,Crime,148.0,,,
534,Star Wars: The Force Awakens,PG-13,245000000.0,2068223624.0,2015-12-15,Science Fiction,136.0,,,
535,Avengers: Age of Ultron,PG-13,280000000.0,1405403694.0,2015-04-22,Action,141.0,,,
536,Hidden Figures,PG,25000000.0,230698791.0,2016-12-10,Drama,127.0,,,
537,La La Land,PG-13,30000000.0,445435700.0,2016-11-29,Drama,128.0,,,
538,Deadpool,R,58000000.0,783112979.0,2016-02-09,Comedy,108.0,,,
539,The Secret Life of Pets,PG,75000000.0,875457937.0,2016-06-18,Animation,87.0,,,
540,Sing,PG,75000000.0,632443719.0,2016-11-23,Animation,108.0,,,
541,Jason Bourne,PG-13,120000000.0,415484914.0,2016-07-27,Action,123.0,,,
542,Trolls,PG,125000000.0,346864462.0,2016-10-13,Animation,92.0,,,
543,Ghostbusters,PG-13,144000000.0,229147509.0,2016-07-14,Thriller,116.0,,,
544,Zootopia,PG,150000000.0,1023784195.0,2016-02-11,Animation,108.0,,,
545,Moana,PG,150000000.0,643034466.0,2016-11-23,Animation,107.0,,,
546,Doctor Strange,PG-13,165000000.0,677718395.0,2016-10-25,Action,115.0,,,
547,The Jungle Book,PG,175000000.0,966550600.0,2016-04-07,Action,106.0,,,
548,Suicide Squad,PG-13,175000000.0,745600054.0,2016-08-02,Action,123.0,,,
549,X-Men: Apocalypse,PG-13,178000000.0,543934787.0,2016-05-18,Action,144.0,,,
550,Fantastic Beasts and Where to Find Them,PG-13,180000000.0,809342332.0,2016-11-16,Fantasy,133.0,,,
551,Star Trek Beyond,PG-13,185000000.0,343471816.0,2016-07-07,Science Fiction,122.0,,,
552,Finding Dory,PG,200000000.0,1028570889.0,2016-06-16,Animation,97.0,,,
553,Rogue One: A Star Wars Story,PG-13,200000000.0,1056057273.0,2016-12-14,Science Fiction,133.0,,,
554,Batman v Superman: Dawn of Justice,PG-13,250000000.0,873260194.0,2016-03-23,Action,151.0,,,
555,Captain America: Civil War,PG-13,250000000.0,1153304495.0,2016-04-27,Action,147.0,,,
556,Get Out,R,5000000.0,252434250.0,2017-02-24,Horror,104.0,,,
557,It,R,35000000.0,700400000.0,2017-09-05,Horror,135.0,,,
558,The LEGO Batman Movie,PG,80000000.0,312000000.0,2017-01-29,Animation,104.0,,,
559,Despicable Me 3,PG,80000000.0,1020063384.0,2017-06-15,Animation,96.0,,,
560,The Greatest Showman,PG,84000000.0,435000000.0,2017-12-08,Drama,105.0,,,
561,Logan,R,97000000.0,616801808.0,2017-02-28,Action,137.0,,,
562,Dunkirk,PG-13,100000000.0,519876949.0,2017-07-19,War,107.0,,,
563,The Boss Baby,PG,125000000.0,498814908.0,2017-03-23,Animation,97.0,,,
564,Wonder Woman,PG-13,149000000.0,820580447.0,2017-05-30,Action,141.0,,,
565,Jumanji: Welcome to the Jungle,PG-13,150000000.0,962200000.0,2017-12-05,Thriller,119.0,,,
566,Beauty and the Beast,PG,160000000.0,1262886337.0,2017-03-16,Drama,129.0,,,
567,Spider-Man: Homecoming,PG-13,175000000.0,880200000.0,2017-06-28,Action,133.0,,,
568,Coco,PG,175000000.0,807100000.0,2017-10-20,Animation,105.0,,,
569,Thor: Ragnarok,PG-13,180000000.0,854000000.0,2017-10-25,Action,130.0,,,
570,Kong: Skull Island,PG-13,185000000.0,566652812.0,2017-03-08,Adventure,118.0,,,
571,Guardians of the Galaxy Vol. 2,PG-13,200000000.0,863416141.0,2017-04-19,Action,137.0,,,
572,Pirates of the Caribbean: Dead Men Tell No Tales,PG-13,230000000.0,794191988.0,2017-05-23,Action,129.0,,,
573,The Fate of the Furious,PG-13,250000000.0,1238764765.0,2017-04-12,Action,136.0,,,
574,Justice League,PG-13,300000000.0,657900000.0,2017-11-15,Action,120.0,,,
